event_id,machine_id,machine_type,event_type_code,event_timestamp,event_date,status_value,temperature_c,speed_units_per_min,vibration_mm_s,product_count,cycle_duration_seconds,error_code,source_ingested_at,load_date
6fbd49b0-8efe-4943-9fde-ca7098c487d5,PKR-002,PACKER,CYCLE_COMPLETE,2026-04-02 01:56:05,2026-04-02,,,,,263,65,,2026-04-02 01:57:16,2026-04-02
dac6c508-f2c4-456a-9c63-6af15934d21b,BKR-001,BAKER,SENSOR_TEMPERATURE_READING,2026-04-01 08:01:10,2026-04-01,,162.49,,,,,,2026-04-01 08:02:19,2026-04-01
2fe35a91-d3b6-400e-818b-3663a24a924a,BKR-001,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 11:26:36,2026-04-03,,147.6,,,,,,2026-04-03 11:26:59,2026-04-03
2a05f6cf-4a6b-4e94-a060-d1c3652bdcb5,CKR-003,COOKER,SENSOR_SPEED_READING,2026-04-05 07:03:08,2026-04-05,,,19.42,,,,,2026-04-05 07:04:45,2026-04-05
ebc8a9aa-7b02-4306-ae88-bd7f01992cd4,CKR-005,COOKER,SENSOR_VIBRATION_READING,2026-04-01 14:46:58,2026-04-01,,,,2.18,,,,2026-04-01 14:48:46,2026-04-01
bea2c70a-c10c-4ab9-b1d8-3733a258fed7,CKR-005,COOKER,SENSOR_TEMPERATURE_READING,2026-04-04 03:16:58,2026-04-04,,167.76,,,,,,2026-04-04 03:18:35,2026-04-04
1e6cfc8c-7396-456a-b5f8-6072642373ae,BKR-005,BAKER,SENSOR_VIBRATION_READING,2026-04-03 10:52:27,2026-04-03,,,,0.841,,,,2026-04-03 10:52:27,2026-04-03
1cc1dcd3-ddbe-4bb1-8ee0-bc12fe548158,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 20:56:31,2026-04-01,,,,,4,,,2026-04-01 20:57:44,2026-04-01
1b169e47-5312-47a0-8730-9cd05883343c,BKR-005,BAKER,SENSOR_SPEED_READING,2026-04-03 06:40:37,2026-04-03,,,27.07,,,,,2026-04-03 06:41:41,2026-04-03
c2e9bdad-1efe-4cd4-9f97-0cb50cca7a8e,BKR-005,BAKER,SENSOR_VIBRATION_READING,2026-04-01 11:50:47,2026-04-01,,,,1.896,,,,2026-04-01 11:52:13,2026-04-01
d7e4eec4-6864-4953-9cdb-e194ef1be0cb,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-03 11:34:40,2026-04-03,,,,,3,,,2026-04-03 11:34:49,2026-04-03
d624b7cd-6af1-4c27-aab3-7ac74601df1b,SLC-002,SLICER,SENSOR_TEMPERATURE_READING,2026-04-04 19:00:57,2026-04-04,,33.45,,,,,,2026-04-04 19:01:46,2026-04-04
196fcd76-eb2e-4e1e-9868-2bdeac5ef1f6,PKR-001,PACKER,SENSOR_SPEED_READING,2026-04-05 21:01:05,2026-04-05,,,85.68,,,,,2026-04-05 21:01:23,2026-04-05
b63bd6e1-c343-4849-be19-1befaa5fa8d9,SLC-004,SLICER,CYCLE_START,2026-04-01 17:54:55,2026-04-01,,,,,,,,2026-04-01 17:55:50,2026-04-01
8bd04e5d-05b4-4dab-a05e-8ed16d647169,PKR-001,PACKER,SENSOR_SPEED_READING,2026-04-03 12:39:24,2026-04-03,,,87.91,,,,,2026-04-03 12:40:46,2026-04-03
ae425948-da4d-443f-b04b-fa412e982eb4,PKR-003,PACKER,SENSOR_VIBRATION_READING,2026-04-01 10:39:24,2026-04-01,,,,3.099,,,,2026-04-01 10:40:07,2026-04-01
95eb1a6d-bc9a-403a-b4fb-409a792967b6,PKR-001,PACKER,CYCLE_COMPLETE,2026-04-03 11:44:02,2026-04-03,,,,,147,225,,2026-04-03 11:45:09,2026-04-03
534fc61b-9088-47dd-85c4-6d99b4955190,BKR-003,BAKER,MAINTENANCE_ALERT,2026-04-03 22:21:48,2026-04-03,,,,,,,,2026-04-03 22:23:37,2026-04-03
d704788f-faca-4ed2-96f3-033689a9f45d,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 13:00:02,2026-04-01,,,,,7,,,2026-04-01 13:01:32,2026-04-01
587ab443-afc6-4168-9719-3448d6262607,CKR-004,COOKER,PRODUCT_COUNT_UPDATE,2026-04-05 13:56:35,2026-04-05,,,,,25,,,2026-04-05 13:56:46,2026-04-05
9a673464-ea98-4123-831b-9845803a0dc7,CKR-004,COOKER,SENSOR_TEMPERATURE_READING,2026-04-04 12:41:14,2026-04-04,,183.29,,,,,,2026-04-04 12:43:11,2026-04-04
678350fa-c0e3-4257-842d-b40bee43d51c,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-03 18:40:03,2026-04-03,,,,,9,,,2026-04-03 18:41:00,2026-04-03
529c39c5-482e-4a2a-95be-a69f38770591,SLC-005,SLICER,SENSOR_VIBRATION_READING,2026-04-01 08:48:14,2026-04-01,,,,5.104,,,,2026-04-01 08:49:58,2026-04-01
f8ad10da-0c1c-444c-b1ce-11fd04e5063b,PKR-001,PACKER,SENSOR_TEMPERATURE_READING,2026-04-01 08:37:02,2026-04-01,,36.97,,,,,,2026-04-01 08:38:44,2026-04-01
af60b473-f42c-4dbc-a535-f77bad1d8ca4,PKR-003,PACKER,PRODUCT_COUNT_UPDATE,2026-04-02 17:05:05,2026-04-02,,,,,49,,,2026-04-02 17:06:40,2026-04-02
a1a337c4-0fa6-4793-9b68-f19dc009272a,SLC-001,SLICER,SENSOR_VIBRATION_READING,2026-04-02 12:05:03,2026-04-02,,,,3.979,,,,2026-04-02 12:05:57,2026-04-02
a79e32af-f734-4754-b2dd-382732d7c232,PKR-001,PACKER,SENSOR_TEMPERATURE_READING,2026-04-02 14:05:15,2026-04-02,,36.91,,,,,,2026-04-02 14:06:34,2026-04-02
df1afbb9-7edb-4a50-960d-be6d87a38629,PKR-003,PACKER,SENSOR_SPEED_READING,2026-04-01 08:47:28,2026-04-01,,,59.3,,,,,2026-04-01 08:48:11,2026-04-01
dd3bec38-3d1e-4532-b08d-14cf8fad8c65,CKR-004,COOKER,PRODUCT_COUNT_UPDATE,2026-04-01 04:16:50,2026-04-01,,,,,27,,,2026-04-01 04:18:42,2026-04-01
88eaa9da-deba-4c50-93b4-7ac80cd14e88,SLC-002,SLICER,SENSOR_VIBRATION_READING,2026-04-03 14:32:43,2026-04-03,,,,3.6,,,,2026-04-03 14:33:57,2026-04-03
301fae9f-6416-4e81-8c03-d1ad5b8c2896,BKR-004,BAKER,SENSOR_VIBRATION_READING,2026-04-03 16:34:15,2026-04-03,,,,1.226,,,,2026-04-03 16:36:15,2026-04-03
f4e57fa1-5f55-4dc2-b055-13cf946fc99f,SLC-001,SLICER,SENSOR_SPEED_READING,2026-04-03 11:16:11,2026-04-03,,,96.66,,,,,2026-04-03 11:16:42,2026-04-03
09236746-35ec-4e4c-8cfd-2212cfc1cd7c,PKR-004,PACKER,SENSOR_SPEED_READING,2026-04-03 12:09:41,2026-04-03,,,79.34,,,,,2026-04-03 12:10:51,2026-04-03
3b09778c-425f-4a27-9de4-d0beb80a48ac,BKR-004,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 00:15:43,2026-04-03,,141.32,,,,,,2026-04-03 00:16:35,2026-04-03
93fd39ee-77c9-4072-b610-835ce614a169,SLC-004,SLICER,CYCLE_START,2026-04-01 16:11:22,2026-04-01,,,,,,,,2026-04-01 16:11:22,2026-04-01
151319dc-5f7c-4355-8f0e-b17b3ffc8445,SLC-003,SLICER,SENSOR_TEMPERATURE_READING,2026-04-01 20:33:59,2026-04-01,,38.15,,,,,,2026-04-01 20:35:55,2026-04-01
04e9c49c-0188-41d7-a355-4de030498156,BKR-001,BAKER,SENSOR_TEMPERATURE_READING,2026-04-05 06:59:42,2026-04-05,,169.32,,,,,,2026-04-05 07:36:43,2026-04-05
860bbc7c-40fd-4764-a889-901ce6c112fc,BKR-003,BAKER,SENSOR_TEMPERATURE_READING,2026-04-02 14:29:06,2026-04-02,,184.92,,,,,,2026-04-02 14:29:31,2026-04-02
e9062e8e-5e8a-447d-8ca3-6c54baa7a901,BKR-004,BAKER,SENSOR_VIBRATION_READING,2026-04-03 06:12:57,2026-04-03,,,,1.373,,,,2026-04-03 06:14:08,2026-04-03
5c3518a2-5cc7-4f47-b405-24045e933495,PKR-003,PACKER,SENSOR_TEMPERATURE_READING,2026-04-01 10:47:20,2026-04-01,,36.67,,,,,,2026-04-01 10:47:49,2026-04-01
56887831-8117-4830-aca3-9dd5e28fbedc,SLC-004,SLICER,SENSOR_VIBRATION_READING,2026-04-01 15:34:54,2026-04-01,,,,5.913,,,,2026-04-01 15:35:37,2026-04-01
7015b4c7-87ea-4e2b-8cd0-ea3b5f87157e,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 09:07:48,2026-04-01,,,,,36,,,2026-04-01 09:08:23,2026-04-01
9a2ac002-f039-49bc-b2c6-d4f5ab4492e3,BKR-002,BAKER,SENSOR_VIBRATION_READING,2026-04-02 17:49:06,2026-04-02,,,,1.045,,,,2026-04-02 17:50:51,2026-04-02
e8013537-746e-4ca4-8e2c-8b5de01a0b29,PKR-004,PACKER,SENSOR_VIBRATION_READING,2026-04-01 15:24:20,2026-04-01,,,,4.103,,,,2026-04-01 17:16:18,2026-04-02
9ad23db4-f394-46d8-8ff9-b8c3a2d74f6d,BKR-005,BAKER,SENSOR_SPEED_READING,2026-04-01 16:52:33,2026-04-01,,,14.44,,,,,2026-04-01 16:53:13,2026-04-01
f529ddeb-0a63-493c-9aeb-0c4dee4b7841,CKR-003,COOKER,SENSOR_SPEED_READING,2026-04-05 03:36:44,2026-04-05,,,15.41,,,,,2026-04-05 03:37:21,2026-04-05
671c11ab-0f4f-4197-8fe7-73d19d33124e,CKR-004,COOKER,SENSOR_TEMPERATURE_READING,2026-04-01 20:58:34,2026-04-01,,175.76,,,,,,2026-04-01 20:59:09,2026-04-01
af318a8b-63a9-4f99-91b6-82e6ad6bd104,CKR-005,COOKER,PRODUCT_COUNT_UPDATE,2026-04-01 07:39:19,2026-04-01,,,,,17,,,2026-04-01 07:39:38,2026-04-01
2c78e7ce-cc1b-470b-b46b-ee97f2c2b4ab,SLC-004,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 12:10:50,2026-04-01,,,,,2,,,2026-04-01 12:12:05,2026-04-01
32d90df3-cea2-4872-bc85-1cd0ed31a49d,CKR-001,COOKER,PRODUCT_COUNT_UPDATE,2026-04-02 11:30:42,2026-04-02,,,,,8,,,2026-04-02 11:32:20,2026-04-02
2ab4a05c-cb4a-4fd0-8eaa-e1b85ad2ad08,,PACKER,SENSOR_SPEED_READING,2026-04-03 20:45:39,2026-04-03,,,66.36,,,,,2026-04-03 20:46:00,2026-04-03
045ed739-cd6b-48ea-9dba-182b7f0bf737,CKR-005,COOKER,PRODUCT_COUNT_UPDATE,2026-04-02 21:07:26,2026-04-02,,,,,2,,,2026-04-02 21:09:15,2026-04-02
c3d28e49-54df-48bc-b591-c7c43c4d4146,CKR-001,COOKER,CYCLE_COMPLETE,2026-04-02 08:18:10,2026-04-02,,,,,222,1963,,2026-04-02 08:18:47,2026-04-02
3eeec4ab-6b83-40cd-8583-cc89f7cd5c34,PKR-001,PACKER,CYCLE_COMPLETE,2026-04-01 11:43:29,2026-04-01,,,,,361,40,,2026-04-01 11:43:50,2026-04-01
b758d43a-75b7-4920-8042-149ace98bd8b,SLC-005,SLICER,SENSOR_TEMPERATURE_READING,2026-04-03 10:15:46,2026-04-03,,32.45,,,,,,2026-04-03 10:17:01,2026-04-03
c19d564c-724e-4643-9746-3749872efedd,CKR-005,COOKER,SENSOR_SPEED_READING,2026-04-02 19:43:16,2026-04-02,,,19.49,,,,,2026-04-02 19:44:11,2026-04-02
44c43c23-9f84-4aff-90ec-c22e55177956,SLC-001,SLICER,SENSOR_VIBRATION_READING,2026-04-03 18:22:21,2026-04-03,,,,3.607,,,,2026-04-03 18:22:51,2026-04-03
4f457504-1f73-4085-9745-b34ffdf92cbd,SLC-004,SLICER,SENSOR_TEMPERATURE_READING,2026-04-03 15:18:13,2026-04-03,,31.74,,,,,,2026-04-03 15:18:38,2026-04-03
59dc9545-edd5-45ad-8e9b-2e3c40edc2b2,BKR-005,BAKER,PRODUCT_COUNT_UPDATE,2026-04-02 04:10:07,2026-04-02,,,,,13,,,2026-04-02 04:10:32,2026-04-02
6c89f3e7-588e-4a0c-8d39-cedcc343a9b1,CKR-001,COOKER,CYCLE_START,2026-04-05 12:06:22,2026-04-05,,,,,,,,2026-04-05 12:07:21,2026-04-05
7bc8c29d-5acb-459d-94ca-49ef729f37b4,BKR-001,BAKER,PRODUCT_COUNT_UPDATE,2026-04-02 16:38:22,2026-04-02,,,,,7,,,2026-04-02 16:38:49,2026-04-02
1252de49-7d3c-48df-97b0-8935ad39c10a,SLC-001,SLICER,PRODUCT_COUNT_UPDATE,2026-04-02 19:42:18,2026-04-02,,,,,27,,,2026-04-02 19:42:43,2026-04-02
f25f6dd1-3220-443c-a4d7-631b9f12cdfb,PKR-003,PACKER,SENSOR_SPEED_READING,2026-04-05 08:44:01,2026-04-05,,,48.97,,,,,2026-04-05 08:45:39,2026-04-05
96109d99-240f-40b6-82de-bc1025b14996,SLC-005,SLICER,CYCLE_START,2026-04-04 13:45:30,2026-04-04,,,,,,,,2026-04-04 13:47:01,2026-04-04
23016eef-9565-4258-b834-91c81225168a,BKR-003,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 18:01:15,2026-04-01,,,,,41,,,2026-04-01 18:03:02,2026-04-01
a78ae335-79b3-41c1-9eae-b9d85be2523b,PKR-004,PACKER,SENSOR_TEMPERATURE_READING,2026-04-01 06:53:09,2026-04-01,,39.39,,,,,,2026-04-01 06:53:28,2026-04-01
65276b7e-222d-4dd8-83b2-0e8ae721c913,SLC-002,SLICER,SENSOR_VIBRATION_READING,2026-04-03 17:52:43,2026-04-03,,,,4.987,,,,2026-04-03 17:52:54,2026-04-03
0465d578-279b-49d0-b33c-e191e5646f35,CKR-004,COOKER,PRODUCT_COUNT_UPDATE,2026-04-02 16:43:11,2026-04-02,,,,,21,,,2026-04-02 16:44:12,2026-04-02
5616b05b-e3ba-4dee-a226-97b841cc670f,BKR-002,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 22:53:16,2026-04-01,,,,,36,,,2026-04-01 22:54:18,2026-04-01
3d66a776-1c2a-496c-9fbd-9efc0c24ae63,CKR-004,COOKER,SENSOR_TEMPERATURE_READING,2026-04-01 04:23:44,2026-04-01,,171.57,,,,,,2026-04-01 04:23:48,2026-04-01
00f38f49-62a3-4cdc-9416-42f5259d00da,CKR-004,COOKER,SENSOR_SPEED_READING,2026-04-01 09:49:02,2026-04-01,,,10.62,,,,,2026-04-01 09:50:57,2026-04-01
7bcf15c3-c6f9-4b7f-a960-1c9fe73899f7,BKR-005,BAKER,SENSOR_VIBRATION_READING,2026-04-01 17:18:20,2026-04-01,,,,1.501,,,,2026-04-01 17:18:50,2026-04-01
f5dd2fc6-39d4-4577-a636-95b9a24d2cc5,CKR-003,COOKER,SENSOR_VIBRATION_READING,2026-04-01 13:37:33,2026-04-01,,,,0.852,,,,2026-04-01 13:39:10,2026-04-01
64cc3722-83e5-408a-87a1-7e913091768d,CKR-004,COOKER,SENSOR_SPEED_READING,2026-04-03 15:36:20,2026-04-03,,,21.59,,,,,2026-04-03 15:37:48,2026-04-03
7d572dd9-70c7-46cb-b133-c74b9a639adf,CKR-001,COOKER,CYCLE_START,2026-04-02 16:02:49,2026-04-02,,,,,,,,2026-04-02 16:03:46,2026-04-02
19bbd38a-d9c3-454d-bde1-0e81368b18fc,SLC-001,SLICER,CYCLE_COMPLETE,2026-04-01 19:31:20,2026-04-01,,,,,79,60,,2026-04-01 19:33:16,2026-04-01
73e31c94-361b-4550-bd78-f727e30a542a,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-05 21:41:35,2026-04-05,,,,,20,,,2026-04-05 21:42:41,2026-04-05
70b65e49-f10e-4ba2-961f-8e63c12b31cd,,COOKER,CYCLE_START,2026-04-02 20:13:44,2026-04-02,,,,,,,,2026-04-02 20:14:22,2026-04-02
745d862a-0025-48ac-bf6b-fb680398c63e,PKR-005,PACKER,SENSOR_SPEED_READING,2026-04-04 15:20:22,2026-04-04,,,66.72,,,,,2026-04-04 15:21:58,2026-04-04
f5cdc5d8-d32d-4e88-8482-975c6b58d0c6,CKR-003,COOKER,SENSOR_TEMPERATURE_READING,2026-04-03 16:36:57,2026-04-03,,182.41,,,,,,2026-04-03 16:37:20,2026-04-03
ab52f065-f2a7-49c7-844c-3c8a73112f59,CKR-005,COOKER,SENSOR_VIBRATION_READING,2026-04-01 09:43:20,2026-04-01,,,,1.064,,,,2026-04-01 10:31:04,2026-04-02
8e36e9c5-7e8f-41b4-9a04-9dc18cea3f57,CKR-002,COOKER,SENSOR_TEMPERATURE_READING,2026-04-01 09:26:46,2026-04-01,,166.7,,,,,,2026-04-01 09:27:43,2026-04-01
2bd931ab-74c7-4f0c-845c-cf2a904dd2b9,SLC-003,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 18:32:07,2026-04-01,,,,,11,,,2026-04-01 18:33:12,2026-04-01
ff7196d6-556b-4ef1-8fab-8084d90c1fbb,CKR-005,COOKER,PRODUCT_COUNT_UPDATE,2026-04-05 18:39:51,2026-04-05,,,,,20,,,2026-04-05 18:40:42,2026-04-05
ec442e99-61c2-4eb3-a5da-b60078ff91ef,BKR-005,BAKER,SENSOR_VIBRATION_READING,2026-04-02 10:23:01,2026-04-02,,,,0.841,,,,2026-04-02 10:23:24,2026-04-02
d8c10e79-b22d-4edf-82e6-b157b8ee98dc,BKR-002,BAKER,PRODUCT_COUNT_UPDATE,2026-04-03 04:22:32,2026-04-03,,,,,16,,,2026-04-03 04:23:43,2026-04-03
8930920b-1c24-41b3-8835-551c72e8c3d9,CKR-003,COOKER,CYCLE_COMPLETE,2026-04-02 19:56:19,2026-04-02,,,,,233,2985,,2026-04-02 19:56:38,2026-04-02
58efdbf1-e56a-404b-b325-ef9eb796417e,BKR-001,BAKER,SENSOR_SPEED_READING,2026-04-03 17:42:47,2026-04-03,,,14.22,,,,,2026-04-03 17:43:48,2026-04-03
2cd844e0-a0d8-43dd-9309-2aa269b42cd0,PKR-004,PACKER,SENSOR_VIBRATION_READING,2026-04-01 16:52:49,2026-04-01,,,,2.558,,,,2026-04-01 16:53:45,2026-04-01
87c6f352-cb8f-4093-8a39-f0a59108f800,BKR-002,BAKER,PRODUCT_COUNT_UPDATE,2026-04-03 17:38:46,2026-04-03,,,,,9,,,2026-04-03 17:40:20,2026-04-03
aa83ba0d-cd7d-47a4-91e9-8fa4e01719c8,BKR-004,BAKER,SENSOR_VIBRATION_READING,2026-04-01 13:56:53,2026-04-01,,,,0.918,,,,2026-04-01 13:58:02,2026-04-01
40bec9cf-47f1-49aa-bcde-1c583b99da5c,CKR-001,COOKER,STATUS_CHANGE,2026-04-02 19:27:51,2026-04-02,RUNNING,,,,,,,2026-04-02 20:18:17,2026-04-02
0c224764-0e38-400a-9605-d58b61e53e85,CKR-001,COOKER,SENSOR_VIBRATION_READING,2026-04-03 03:08:44,2026-04-03,,,,2.464,,,,2026-04-03 03:08:48,2026-04-03
2d1a9846-7308-443b-9953-9b4d127f182c,BKR-005,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 12:32:05,2026-04-03,,144.71,,,,,,2026-04-03 12:32:30,2026-04-03
19fcce79-d6b7-46b4-b0ca-3905e1626420,PKR-004,PACKER,SENSOR_TEMPERATURE_READING,2026-04-02 17:07:58,2026-04-02,,33.13,,,,,,2026-04-02 17:09:10,2026-04-02
da686c15-2654-4c65-8131-5fc1e2f2350e,PKR-004,PACKER,CYCLE_START,2026-04-03 16:21:51,2026-04-03,,,,,,,,2026-04-03 16:22:02,2026-04-03
a39ea56e-1f28-4afc-9796-f53e2ffbf4e0,CKR-003,COOKER,SENSOR_SPEED_READING,2026-04-03 10:52:28,2026-04-03,,,18.48,,,,,2026-04-03 10:52:38,2026-04-03
8b0008be-9d7c-4cc4-a2b0-3512b9705f8a,BKR-004,BAKER,PRODUCT_COUNT_UPDATE,2026-04-01 10:13:00,2026-04-01,,,,,27,,,2026-04-01 10:14:23,2026-04-01
a9a51e6c-4c73-4579-a1f3-2bff11cc395d,PKR-003,PACKER,SENSOR_TEMPERATURE_READING,2026-04-01 12:11:15,2026-04-01,,33.68,,,,,,2026-04-01 12:13:14,2026-04-01
49d58e35-bfab-47fe-ac78-95f3cedaf7d7,CKR-005,COOKER,SENSOR_VIBRATION_READING,2026-04-03 19:50:00,2026-04-03,,,,2.244,,,,2026-04-03 19:51:29,2026-04-03
6e163aad-7dd5-4c72-9037-e22f6c4aaa8a,BKR-002,BAKER,SENSOR_SPEED_READING,2026-04-03 17:27:32,2026-04-03,,,18.43,,,,,2026-04-03 17:27:55,2026-04-03
8e93ff8a-7c7f-499d-810e-b06ec7f2c673,PKR-003,PACKER,SENSOR_TEMPERATURE_READING,2026-04-02 12:09:28,2026-04-02,,41.17,,,,,,2026-04-02 12:11:12,2026-04-02
42168a53-b1b3-4f22-8a2b-77cd2e24570f,SLC-001,SLICER,CYCLE_COMPLETE,2026-04-02 08:36:58,2026-04-02,,,,,53,159,,2026-04-02 08:38:35,2026-04-02
ffe14f71-abc5-4986-9eb8-79842c82eb95,PKR-003,PACKER,PRODUCT_COUNT_UPDATE,2026-04-02 03:07:59,2026-04-02,,,,,26,,,2026-04-02 03:08:59,2026-04-02
102bdcd3-0cc5-4928-9ef1-c06d952aa263,CKR-001,COOKER,PRODUCT_COUNT_UPDATE,2026-04-01 14:20:57,2026-04-01,,,,,12,,,2026-04-01 14:21:16,2026-04-01
c602e9e5-47d9-4419-8f9d-42d08df5b54c,PKR-004,PACKER,PRODUCT_COUNT_UPDATE,2026-04-02 19:04:48,2026-04-02,,,,,18,,,2026-04-02 19:05:17,2026-04-02
a7ca87f5-d3e4-4382-abf8-ce8ddaf76665,BKR-001,BAKER,SENSOR_TEMPERATURE_READING,2026-04-02 01:26:35,2026-04-02,,166.97,,,,,,2026-04-02 01:26:59,2026-04-02
04ada6d3-fe13-4fd7-80aa-8ad989a1ee96,SLC-004,SLICER,CYCLE_COMPLETE,2026-04-02 14:53:25,2026-04-02,,,,,271,288,,2026-04-02 14:55:10,2026-04-02
d8689192-319d-4081-994d-2e56ffe6dbea,CKR-003,COOKER,SENSOR_VIBRATION_READING,2026-04-02 14:26:22,2026-04-02,,,,1.575,,,,2026-04-02 14:28:19,2026-04-02
42db3249-36f2-4627-90fa-c12d3744b9cd,SLC-004,SLICER,SENSOR_TEMPERATURE_READING,2026-04-05 09:12:34,2026-04-05,,41.63,,,,,,2026-04-05 09:12:58,2026-04-05
3217d17d-341f-448f-a9ae-1325f3e83927,CKR-002,COOKER,CYCLE_COMPLETE,2026-04-02 10:58:30,2026-04-02,,,,,422,1229,,2026-04-02 10:59:34,2026-04-02
b3d448a7-d0fa-4773-9028-372e5f146a6c,PKR-003,PACKER,PRODUCT_COUNT_UPDATE,2026-04-04 20:47:10,2026-04-04,,,,,31,,,2026-04-04 20:49:01,2026-04-04
56585e9d-dc33-4eaa-ae1b-74354501f397,CKR-005,COOKER,ERROR_RESOLVED,2026-04-02 17:49:30,2026-04-02,,,,,,,E-450,2026-04-02 17:50:01,2026-04-02
90fb0c1b-a48e-46bd-8d3d-31041c48b6bd,SLC-005,SLICER,PRODUCT_COUNT_UPDATE,2026-04-05 18:14:59,2026-04-05,,,,,37,,,2026-04-05 18:15:04,2026-04-05
0bf07352-dc4f-4c61-94c7-2e7035cb22dd,CKR-003,COOKER,SENSOR_SPEED_READING,2026-04-01 19:23:15,2026-04-01,,,18.84,,,,,2026-04-01 19:24:07,2026-04-01
a2989386-1982-49cb-9bb2-fffae1cbea75,SLC-002,SLICER,PRODUCT_COUNT_UPDATE,2026-04-01 06:01:06,2026-04-01,,,,,8,,,2026-04-01 06:01:28,2026-04-01
84996e6d-81c4-4fce-9a75-126a9cf06ad5,SLC-001,SLICER,SENSOR_TEMPERATURE_READING,2026-04-02 10:08:56,2026-04-02,,27.87,,,,,,2026-04-02 10:30:31,2026-04-02
5f38ad61-0472-4d58-8d31-3589b44f794d,BKR-003,BAKER,SENSOR_VIBRATION_READING,2026-04-01 07:06:14,2026-04-01,,,,0.79,,,,2026-04-01 07:06:54,2026-04-01
fc15e537-4004-484c-891d-927954d7618d,SLC-003,SLICER,CYCLE_START,2026-04-03 14:04:21,2026-04-03,,,,,,,,2026-04-03 14:05:07,2026-04-03
509b3e71-15dc-4095-b75d-bda641999bbc,CKR-005,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 19:09:38,2026-04-03,,,,,3,,,2026-04-03 19:09:45,2026-04-03
7381a26e-61e2-4707-a596-b1915509b96f,BKR-003,BAKER,SENSOR_VIBRATION_READING,2026-04-01 04:53:15,2026-04-01,,,,1.666,,,,2026-04-01 04:54:28,2026-04-01
8677eb74-7093-4222-a1f6-9a24b80ef45f,CKR-005,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 13:59:00,2026-04-03,,,,,28,,,2026-04-03 13:59:07,2026-04-03
3a849eb0-e019-4c95-969c-fcd262e81702,CKR-004,COOKER,PRODUCT_COUNT_UPDATE,2026-04-03 00:04:24,2026-04-03,,,,,7,,,2026-04-03 00:05:18,2026-04-03
5d1f2d87-10a3-471b-ad8c-4947ef24d426,BKR-004,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 15:21:20,2026-04-03,,168.58,,,,,,2026-04-03 15:22:25,2026-04-03
c341a667-2b42-4122-9eef-2a1654887ead,SLC-002,SLICER,SENSOR_VIBRATION_READING,2026-04-02 06:16:43,2026-04-02,,,,6.027,,,,2026-04-02 06:17:57,2026-04-02
99480aa4-43ff-42a2-9e30-52ce3c3493ef,CKR-002,COOKER,SENSOR_TEMPERATURE_READING,2026-04-03 20:03:14,2026-04-03,,201.33,,,,,,2026-04-03 20:04:30,2026-04-03
4a467575-aee5-425a-b14e-eb58c34750d2,PKR-003,PACKER,PRODUCT_COUNT_UPDATE,2026-04-02 12:13:33,2026-04-02,,,,,32,,,2026-04-02 12:15:09,2026-04-02
ec8682d9-9512-497c-92a8-78ee1758e8db,CKR-003,COOKER,SENSOR_VIBRATION_READING,2026-04-01 12:42:20,2026-04-01,,,,1.845,,,,2026-04-01 12:42:33,2026-04-01
8f762a55-12df-477b-b374-d865cedb3f14,PKR-002,PACKER,PRODUCT_COUNT_UPDATE,2026-04-01 11:15:48,2026-04-01,,,,,49,,,2026-04-01 11:16:31,2026-04-01
fdba7796-36c5-466b-b39c-3ef0cd4f4cfb,SLC-002,SLICER,PRODUCT_COUNT_UPDATE,2026-04-04 20:37:19,2026-04-04,,,,,16,,,2026-04-04 20:39:13,2026-04-04
2e7781c6-d402-4c02-83d4-e82cfe1aee1b,SLC-001,SLICER,SENSOR_TEMPERATURE_READING,2026-04-02 12:12:32,2026-04-02,,37.18,,,,,,2026-04-02 12:13:13,2026-04-02
cffaab05-1089-42fe-ac96-858f62610c6c,BKR-001,BAKER,SENSOR_TEMPERATURE_READING,2026-04-03 02:35:35,2026-04-03,,158.99,,,,,,2026-04-03 02:37:09,2026-04-03
c0a01a67-65ec-434d-9308-14ffa1d1ca0a,SLC-003,SLICER,CYCLE_START,2026-04-01 13:52:49,2026-04-01,,,,,,,,2026-04-01 13:53:51,2026-04-01
b81ece15-918b-4a5b-9c7d-69e949539014,SLC-001,SLICER,CYCLE_START,2026-04-05 17:53:02,2026-04-05,,,,,,,,2026-04-05 17:54:42,2026-04-05
